ymd,hotel_id,advertiser_id,n_clickouts,n_bookings
20230805,194,5,10,1
20230805,194,31,1,0
20230805,194,37,1,0
20230805,194,39,13,0
20230805,195,5,8,1
20230805,195,8,10,3
20230805,195,39,6,0
20230805,196,5,68,1
20230805,196,8,12,0
20230805,196,39,2,0
20230805,197,5,2,0
20230805,197,15,1,0
20230805,197,19,1,0
20230805,197,24,4,0
20230805,197,36,1,0
20230805,197,37,11,0
20230805,197,39,6,0
20230805,198,5,3,0
20230805,198,24,4,0
20230805,198,39,2,0
20230805,199,5,48,1
20230805,199,24,11,0
20230805,199,37,2,0
20230805,199,39,13,0
20230805,200,5,1,0
20230805,200,8,7,1
20230805,200,15,1,0
20230805,200,21,11,0
20230805,200,24,13,0
20230805,200,37,1,0
20230805,200,38,1,0
20230805,200,41,2,0
20230805,201,5,2,0
20230805,201,20,1,0
20230805,201,24,2,0
20230805,201,37,17,2
20230805,202,5,49,0
20230805,202,8,3,0
20230805,202,34,1,0
20230805,202,39,52,1
20230805,203,5,41,1
20230805,203,17,2,0
20230805,203,39,5,0
20230805,204,5,31,1
20230805,204,37,1,0
20230805,205,5,22,0
20230805,205,8,2,0
20230805,205,39,12,0
20230805,206,3,1,0
20230805,206,5,1,0
20230805,206,23,38,0
20230805,207,5,6,0
20230805,207,17,1,0
20230805,207,37,1,0
20230805,207,39,21,1
20230805,208,5,14,0
20230805,208,24,2,0
20230805,208,32,1,0
20230805,208,34,2,0
20230805,208,39,4,0
20230805,209,5,20,2
20230805,209,39,1,0
20230805,209,41,3,0
20230805,210,5,5,0
20230805,210,8,1,0
20230805,210,24,4,0
20230805,210,31,1,0
20230805,210,37,1,0
20230805,210,38,1,0
20230805,210,39,32,2
20230805,211,21,12,0
20230805,211,24,2,0
20230805,211,35,1,0
20230805,211,37,1,0
20230805,211,39,22,0
20230805,212,5,6,0
20230805,212,6,56,0
20230805,212,21,1,0
20230805,212,39,21,0
20230805,213,5,11,0
20230805,213,7,10,0
20230805,213,21,3,0
20230805,213,39,20,1
20230805,214,1,12,0
20230805,214,5,243,3
20230805,214,8,2,0
20230805,214,13,1,0
20230805,214,15,1,0
20230805,215,5,1,0
20230805,215,15,1,0
20230805,215,24,2,0
20230805,215,31,2,0
20230805,215,37,14,0
20230805,215,39,3,0
20230805,215,41,6,0
20230805,216,4,97,1
20230805,216,38,1,0
20230805,217,5,64,1
20230805,217,37,1,0
20230805,217,39,88,6
20230805,218,1,1,0
20230805,218,5,13,0
20230805,218,9,2,0
20230805,218,39,2,0
20230805,219,5,5,0
20230805,219,39,5,0
20230805,220,3,46,0
20230805,220,39,3,0
20230805,221,5,26,0
20230805,221,17,1,0
20230805,221,19,2,0
20230805,221,37,25,2
20230805,221,39,1,0
20230805,222,3,1,0
20230805,222,5,15,0
20230805,222,13,1,0
20230805,222,21,8,0
20230805,222,39,31,1
20230805,223,5,23,1
20230805,223,19,1,0
20230805,223,25,29,0
20230805,223,39,7,0
20230805,224,5,1,0
20230805,224,39,19,0
20230806,1,5,171,1
20230806,1,8,1,1
20230806,1,37,2,0
20230806,1,39,3,0
20230806,1,41,1,0
20230806,2,5,27,1
20230806,2,38,2,0
20230806,2,39,1,0
20230806,3,5,1,0
20230806,3,8,1,0
20230806,3,39,7,0
20230806,4,5,49,3
20230806,5,1,9,1
20230806,5,5,56,0
20230806,5,24,5,0
20230806,5,37,9,0
20230806,5,39,18,1
20230806,6,5,10,0
20230806,6,37,4,0
20230806,6,39,3,0
20230806,7,1,38,1
20230806,7,24,2,0
20230806,7,36,1,0
20230806,7,37,17,0
20230806,8,1,18,0
20230806,8,19,1,0
20230806,8,24,3,0
20230806,8,36,1,0
20230806,8,37,13,0
20230806,9,1,17,0
20230806,9,8,1,0
20230806,9,24,1,0
20230806,9,36,1,0
20230806,9,37,5,0
20230806,9,38,1,0
20230806,9,41,1,0
20230806,10,5,6,1
20230806,10,17,1,0
20230806,10,19,1,0
20230806,10,37,3,0
20230806,11,1,2,0
20230806,11,5,29,1
20230806,11,24,2,0
20230806,11,37,5,0
20230806,11,39,1,0
20230806,12,5,42,0
20230806,12,17,1,0
20230806,12,24,2,0
20230806,12,37,7,1
20230806,12,38,2,0
20230806,12,39,1,0
20230806,13,1,3,0
20230806,13,5,13,0
20230806,13,24,2,0
20230806,13,37,2,0
20230806,14,5,27,0
20230806,14,24,2,0
20230806,14,39,7,0
20230806,15,5,17,0
20230806,15,8,2,0
20230806,15,15,3,0
20230806,15,24,8,1
20230806,15,37,9,0
20230806,15,39,20,3
20230806,16,1,1,0
20230806,16,5,12,0
20230806,16,8,1,0
20230806,16,24,1,0
20230806,16,39,6,0
20230806,17,1,40,2
20230806,17,2,3,0
20230806,17,5,13,0
20230806,17,24,4,0
20230806,17,37,2,0
20230806,17,39,4,0
20230806,18,1,1,0
20230806,18,5,21,0
20230806,18,24,2,0
20230806,18,38,1,0
20230806,19,2,4,0
20230806,19,5,3,0
20230806,19,24,3,1
20230806,19,37,5,0
20230806,19,39,15,0
20230806,20,5,28,1
20230806,20,24,4,0
20230806,20,37,3,0
20230806,20,39,8,0
20230806,21,3,3,0
20230806,21,5,285,2
20230806,21,9,1,0
20230806,21,15,2,0
20230806,21,17,2,0
20230806,21,19,1,0
20230806,21,24,9,0
20230806,21,37,41,0
20230806,21,39,5,1
20230806,21,41,6,0
20230806,22,3,1,0
20230806,22,5,144,1
20230806,22,14,2,0
20230806,22,15,3,0
20230806,22,17,1,0
20230806,22,24,13,1
20230806,22,29,1,0
20230806,22,36,1,0
20230806,22,37,13,0
20230806,22,39,8,0
20230806,22,41,3,0
20230806,23,1,2,0
20230806,23,3,2,0
20230806,23,5,128,3
20230806,23,15,6,1
20230806,23,17,1,0
20230806,23,19,4,0
20230806,23,21,1,0
20230806,23,29,1,0
20230806,23,31,1,0
20230806,23,37,5,0
20230806,23,39,1,1
20230806,23,41,7,0
20230806,24,3,7,0
20230806,24,5,142,0
20230806,24,14,1,0
20230806,24,24,14,0
20230806,24,31,1,0
20230806,24,34,1,0
20230806,24,36,23,0
20230806,24,37,18,0
20230806,24,39,33,0
20230806,25,5,23,1
20230806,25,24,6,0
20230806,25,37,1,1
20230806,26,1,4,0
20230806,26,3,1,0
20230806,26,5,486,10
20230806,26,14,1,0
20230806,26,17,2,0
20230806,26,24,19,0
20230806,26,31,4,0
20230806,26,37,16,0
20230806,26,39,10,1
20230806,26,41,9,0
20230806,27,1,1,0
20230806,27,5,51,2
20230806,27,8,2,0
20230806,27,14,1,0
20230806,27,17,1,1
20230806,27,24,1,0
20230806,27,39,5,0
20230806,28,1,10,0
20230806,28,5,48,0
20230806,28,24,2,0
20230806,28,39,1,0
20230806,29,5,15,0
20230806,29,37,4,0
20230806,29,39,7,0
20230806,30,1,8,2
20230806,30,3,1,0
20230806,30,5,166,3
20230806,30,8,2,0
20230806,30,15,3,0
20230806,30,17,3,0
20230806,30,24,1,0
20230806,30,37,9,0
20230806,30,39,7,0
20230806,30,41,1,0
20230806,31,1,1,0
20230806,31,3,4,0
20230806,31,5,172,6
20230806,31,8,1,0
20230806,31,19,5,0
20230806,31,24,14,1
20230806,31,36,1,0
20230806,31,37,3,0
20230806,31,38,1,0
20230806,31,39,2,0
20230806,32,3,8,0
20230806,32,5,75,0
20230806,32,14,1,0
20230806,32,16,3,0
20230806,32,24,5,0
20230806,32,31,1,0
20230806,32,36,13,0
20230806,32,37,26,0
20230806,32,39,1,0
20230806,33,1,1,0
20230806,33,3,6,0
20230806,33,5,120,8
20230806,33,15,1,0
20230806,33,17,17,0
20230806,33,31,2,0
20230806,33,37,168,11
20230806,33,39,12,1
20230806,33,41,21,1
20230806,34,5,47,1
20230806,34,24,2,1
20230806,34,34,1,0
20230806,34,37,16,0
20230806,35,1,2,0
20230806,35,3,18,0
20230806,35,5,124,1
20230806,35,15,16,0
20230806,35,21,3,0
20230806,35,24,5,0
20230806,35,36,3,0
20230806,35,37,107,4
20230806,35,39,69,2
20230806,35,41,6,0
20230806,36,1,2,0
20230806,36,5,715,16
20230806,36,9,1,0
20230806,36,15,4,0
20230806,36,17,3,0
20230806,36,19,3,0
20230806,36,24,14,0
20230806,36,28,1,0
20230806,36,36,20,0
20230806,36,37,17,0
20230806,36,39,5,0
20230806,36,41,21,1
20230806,37,5,28,1
20230806,37,8,5,1
20230806,37,14,1,0
20230806,37,18,1,0
20230806,37,21,1,0
20230806,37,24,11,2
20230806,37,39,1,0
20230806,37,41,3,0
20230806,38,5,181,1
20230806,38,15,5,0
20230806,38,21,1,0
20230806,38,24,19,0
20230806,38,37,50,3
20230806,38,39,5,2
20230806,39,1,1,0
20230806,39,5,4,0
20230806,39,21,2,0
20230806,39,24,5,2
20230806,39,37,21,0
20230806,39,39,6,0
20230806,39,41,8,0
20230806,40,5,7,0
20230806,40,24,5,0
20230806,40,31,1,0
20230806,40,36,3,0
20230806,40,37,1,0
20230806,40,39,10,0
20230806,41,5,7,0
20230806,41,24,4,0
20230806,41,37,30,0
20230806,41,39,9,1
20230806,42,5,10,0
20230806,42,8,1,0
20230806,42,16,1,0
20230806,42,24,5,0
20230806,42,37,5,0
20230806,42,39,2,0
20230806,43,5,24,1
20230806,43,39,1,0
20230806,44,5,21,0
20230806,44,8,3,0
20230806,44,24,1,0
20230806,44,37,2,0
20230806,44,39,1,0
20230806,45,2,5,0
20230806,45,5,4,0
20230806,45,24,3,0
20230806,45,37,7,0
20230806,45,39,1,0
20230806,46,5,19,0
20230806,46,15,3,0
20230806,46,37,1,0
20230806,46,39,3,0
20230806,47,3,5,0
20230806,47,5,122,1
20230806,47,24,2,0
20230806,47,26,12,0
20230806,47,37,5,0
20230806,47,39,32,0
20230806,48,1,8,0
20230806,48,24,3,0
20230806,48,35,1,0
20230806,48,36,1,0
20230806,48,37,14,0
20230806,49,3,8,0
20230806,49,5,8,0
20230806,49,8,1,0
20230806,49,21,5,0
20230806,49,26,11,0
20230806,49,34,1,0
20230806,50,5,32,1
20230806,50,39,3,0
20230806,51,1,1,0
20230806,51,2,1,0
20230806,51,15,9,0
20230806,51,19,7,0
20230806,51,24,1,0
20230806,51,31,1,0
20230806,52,5,4,0
20230806,52,24,5,0
20230806,52,36,2,0
20230806,52,37,7,0
20230806,52,39,12,0
20230806,53,1,9,1
20230806,53,5,2,0
20230806,53,39,20,0
20230806,54,1,2,0
20230806,54,5,14,0
20230806,54,24,3,0
20230806,54,33,3,0
20230806,54,36,2,0
20230806,54,37,4,0
20230806,54,39,1,0
20230806,55,4,2,0
20230806,55,21,4,0
20230806,55,24,1,0
20230806,55,36,1,0
20230806,55,37,5,0
20230806,56,2,2,0
20230806,56,5,1,0
20230806,56,21,3,0
20230806,56,39,38,1
20230806,57,5,2,0
20230806,57,18,62,0
20230806,58,3,3,0
20230806,58,5,2,0
20230806,58,14,1,0
20230806,58,24,25,1
20230806,58,31,2,0
20230806,58,37,68,4
20230806,58,39,1,0
20230806,59,5,14,1
20230806,59,37,5,0
20230806,59,39,32,0
20230806,60,5,13,0
20230806,60,39,3,0
20230806,61,5,1,0
20230806,61,24,17,0
20230806,61,25,3,0
20230806,61,37,3,0
20230806,62,5,1,0
20230806,62,34,1,0
20230806,62,37,7,0
20230806,63,1,10,0
20230806,63,24,7,1
20230806,63,39,2,0
20230806,63,41,7,0
20230806,64,1,1,0
20230806,64,5,13,1
20230806,64,37,1,0
20230806,64,39,20,0
20230806,65,4,1,0
20230806,65,24,6,0
20230806,65,37,2,0
20230806,65,39,22,0
20230806,66,3,3,0
20230806,66,5,36,0
20230806,66,37,2,0
20230806,67,5,4,1
20230806,67,24,2,0
20230806,67,37,18,0
20230806,67,39,13,0
20230806,68,5,13,0
20230806,68,39,40,1
20230806,69,1,8,0
20230806,69,5,63,0
20230806,69,17,1,0
20230806,69,34,1,0
20230806,69,39,101,1
20230806,70,5,72,0
20230806,70,24,3,0
20230806,70,37,1,0
20230806,71,5,14,1
20230806,71,24,3,0
20230806,71,39,43,1
20230806,71,41,2,0
20230806,72,1,5,0
20230806,72,5,29,1
20230806,72,37,1,0
20230806,73,5,382,9
20230806,73,9,1,0
20230806,73,24,6,0
20230806,73,31,4,0
20230806,73,37,17,0
20230806,73,38,4,0
20230806,73,39,233,13
20230806,74,3,1,0
20230806,74,5,151,5
20230806,74,24,8,2
20230806,74,31,1,0
20230806,74,37,1,0
20230806,74,39,2,0
20230806,75,1,4,0
20230806,75,5,17,1
20230806,75,24,3,0
20230806,75,39,2,0
20230806,76,5,8,0
20230806,76,39,22,1
20230806,77,5,14,0
20230806,77,8,1,0
20230806,77,24,1,0
20230806,77,37,2,0
20230806,77,39,9,0
20230806,78,5,23,0
20230806,78,39,92,2
20230806,78,41,2,0
20230806,79,5,31,1
20230806,79,24,5,0
20230806,79,34,1,0
20230806,79,39,1,0
20230806,80,1,13,0
20230806,80,5,62,1
20230806,80,24,4,0
20230806,80,39,17,0
20230806,81,5,32,0
20230806,81,24,2,0
20230806,81,39,6,0
20230806,82,5,80,5
20230806,82,8,1,0
20230806,82,19,3,0
20230806,82,24,29,0
20230806,82,37,7,0
20230806,82,39,15,0
20230806,83,5,1,0
20230806,83,8,4,0
20230806,83,24,3,0
20230806,83,39,1,0
20230806,84,5,14,1
20230806,84,39,4,1
20230806,85,5,1,0
20230806,85,14,1,0
20230806,85,24,2,0
20230806,85,31,1,0
20230806,85,34,1,0
20230806,85,37,1,0
20230806,85,39,15,0
20230806,86,5,1,0
20230806,86,39,13,3
20230806,87,5,8,0
20230806,87,24,2,0
20230806,87,37,2,0
20230806,87,39,30,3
20230806,88,1,6,0
20230806,88,3,2,0
20230806,88,5,2,0
20230806,88,37,23,0
20230806,88,39,1,0
20230806,89,1,3,0
20230806,89,5,12,1
20230806,89,24,1,0
20230806,89,37,3,2
20230806,89,39,11,0
20230806,90,1,1,0
20230806,90,5,5,0
20230806,90,19,2,0
20230806,90,24,4,0
20230806,90,37,2,0
20230806,90,39,4,0
20230806,90,41,1,0
20230806,91,1,22,4
20230806,91,5,1,0
20230806,91,8,1,0
20230806,91,27,1,0
20230806,91,31,2,0
20230806,91,37,1,0
20230806,92,5,32,0
20230806,92,8,1,0
20230806,92,37,4,0
20230806,92,39,8,0
20230806,93,5,9,0
20230806,93,24,1,0
20230806,93,37,7,0
20230806,93,41,1,0
20230806,94,1,1,0
20230806,94,5,36,1
20230806,94,37,2,0
20230806,94,39,6,2
20230806,95,5,16,1
20230806,95,8,2,0
20230806,95,24,4,0
20230806,95,37,2,0
20230806,95,39,2,0
20230806,96,37,10,0
20230806,97,1,2,0
20230806,97,5,28,0
20230806,97,17,1,0
20230806,97,24,11,0
20230806,97,37,1,0
20230806,97,39,7,1
20230806,98,1,7,0
20230806,98,5,13,1
20230806,98,24,4,2
20230806,98,39,1,0
20230806,99,3,1,0
20230806,99,5,6,0
20230806,99,17,1,0
20230806,99,24,2,1
20230806,99,37,26,0
20230806,100,1,1,0
20230806,100,5,33,3
20230806,100,37,2,0
20230806,100,41,3,0
20230806,101,2,2,0
20230806,101,5,30,0
20230806,101,39,3,0
20230806,102,5,12,0
20230806,102,19,1,0
20230806,102,24,3,0
20230806,102,39,12,0
20230806,103,1,32,0
20230806,103,5,168,5
20230806,103,8,2,0
20230806,103,24,11,0
20230806,103,37,2,0
20230806,103,39,2,0
20230806,104,5,9,0
20230806,104,39,1,0
20230806,105,5,19,0
20230806,105,24,3,0
20230806,105,37,5,0
20230806,106,5,26,0
20230806,106,37,2,0
20230806,107,5,38,3
20230806,107,15,1,0
20230806,107,24,1,0
20230806,107,37,1,0
20230806,108,2,3,1
20230806,108,5,26,1
20230806,108,24,1,0
20230806,108,39,1,0
20230806,109,1,3,0
20230806,109,5,37,5
20230806,109,24,4,1
20230806,109,37,5,2
20230806,110,5,55,2
20230806,110,24,6,0
20230806,110,37,22,1
20230806,110,39,1,0
20230806,111,1,1,0
20230806,111,5,9,0
20230806,111,24,1,0
20230806,111,37,1,0
20230806,111,39,5,0
20230806,112,1,5,0
20230806,112,5,14,0
20230806,112,34,1,0
20230806,112,39,16,2
20230806,113,5,75,4
20230806,113,8,1,0
20230806,113,13,1,0
20230806,113,21,1,0
20230806,113,24,1,0
20230806,113,37,45,2
20230806,113,39,20,0
20230806,113,41,1,0
20230806,114,5,18,1
20230806,114,24,3,0
20230806,114,39,3,0
20230806,115,5,25,2
20230806,115,37,7,1
20230806,115,39,2,0
20230806,115,41,2,0
20230806,116,1,3,0
20230806,116,5,15,0
20230806,116,37,1,0
20230806,117,1,32,2
20230806,117,8,4,0
20230806,117,24,1,0
20230806,118,5,13,0
20230806,118,24,2,0
20230806,118,39,4,0
20230806,119,1,2,0
20230806,119,5,12,1
20230806,119,24,8,0
20230806,119,37,2,0
20230806,119,39,18,0
20230806,120,1,8,0
20230806,120,5,153,1
20230806,120,24,13,0
20230806,120,31,1,0
20230806,120,37,20,1
20230806,120,38,1,0
20230806,120,39,5,0
20230806,121,5,24,1
20230806,121,22,2,0
20230806,122,5,1,0
20230806,122,39,23,0
20230806,123,5,6,0
20230806,123,24,4,0
20230806,123,39,14,0
20230806,123,41,1,0
20230806,124,5,3,0
20230806,124,24,2,0
20230806,124,37,30,0
20230806,124,38,1,1
20230806,125,1,1,0
20230806,125,5,28,0
20230806,125,37,1,0
20230806,125,39,2,0
20230806,126,5,57,1
20230806,126,39,2,0
20230806,127,5,4,0
20230806,127,8,3,0
20230806,127,24,3,0
20230806,127,39,9,0
20230806,127,41,1,0
20230806,128,17,1,0
20230806,128,24,1,0
20230806,128,37,1,0
20230806,128,39,57,3
20230806,129,5,25,3
20230806,129,8,1,0
20230806,130,5,3,0
20230806,130,36,1,0
20230806,130,37,18,0
20230806,130,41,1,0
20230806,131,5,23,0
20230806,131,39,2,0
20230806,132,1,3,0
20230806,132,24,2,0
20230806,132,39,30,1
20230806,133,5,46,5
20230806,133,8,1,0
20230806,133,34,1,0
20230806,133,39,1,1
20230806,134,5,32,1
20230806,134,17,1,0
20230806,134,37,2,0
20230806,135,5,14,0
20230806,135,24,1,0
20230806,135,26,8,0
20230806,135,36,2,0
20230806,135,39,11,0
20230806,136,24,2,0
20230806,136,37,2,0
20230806,136,39,4,0
20230806,137,5,2,0
20230806,137,7,2,0
20230806,137,17,1,0
20230806,137,24,5,0
20230806,137,37,1,0
20230806,137,39,1,0
20230806,138,1,29,0
20230806,138,5,2,0
20230806,138,15,2,0
20230806,138,19,1,0
20230806,138,24,1,0
20230806,138,37,2,0
20230806,138,39,3,0
20230806,139,17,2,0
20230806,139,21,10,0
20230806,139,24,6,0
20230806,139,25,7,0
20230806,139,37,4,0
20230806,139,39,2,0
20230806,140,3,7,0
20230806,140,5,38,0
20230806,140,15,7,0
20230806,140,21,5,1
20230806,140,24,22,4
20230806,140,37,1,0
20230806,141,5,5,1
20230806,141,24,7,0
20230806,141,37,1,0
20230806,141,43,279,0
20230806,142,1,1,0
20230806,142,5,16,0
20230806,142,15,2,0
20230806,143,37,6,0
20230806,144,5,34,1
20230806,144,8,1,0
20230806,145,5,66,0
20230806,145,16,1,0
20230806,145,24,4,0
20230806,145,39,7,0
20230806,146,11,20,0
20230806,147,5,10,0
20230806,148,5,57,2
20230806,148,8,2,0
20230806,148,24,3,0
20230806,148,37,2,0
20230806,148,38,1,0
20230806,148,39,34,0
20230806,149,3,2,0
20230806,149,5,33,0
20230806,149,8,3,0
20230806,149,24,2,0
20230806,149,37,1,0
20230806,150,5,13,1
20230806,150,34,5,0
20230806,150,39,6,1
20230806,151,5,44,0
20230806,151,8,1,0
20230806,151,24,1,0
20230806,151,37,10,0
20230806,151,39,15,0
20230806,151,41,1,0
20230806,152,5,13,1
20230806,153,5,1,0
20230806,153,8,2,0
20230806,153,24,3,0
20230806,153,37,2,0
20230806,153,39,5,1
20230806,154,39,21,0
20230806,155,24,1,0
20230806,155,37,1,0
20230806,155,39,23,0
20230806,156,5,6,0
20230806,156,24,5,0
20230806,156,37,1,0
20230806,156,39,34,0
20230806,157,3,4,0
20230806,157,5,2,0
20230806,157,15,9,0
20230806,157,17,7,0
20230806,157,19,12,0
20230806,157,21,4,0
20230806,157,24,5,0
20230806,157,39,12,0
20230806,157,41,6,0
20230806,158,5,33,0
20230806,158,24,1,0
20230806,159,3,1,0
20230806,159,5,19,1
20230806,159,8,1,0
20230806,159,21,1,0
20230806,159,24,8,0
20230806,159,37,10,1
20230806,160,5,16,0
20230806,160,24,2,0
20230806,160,37,1,0
20230806,160,39,12,0
20230806,161,1,6,0
20230806,161,5,27,0
20230806,161,24,1,0
20230806,161,37,2,0
20230806,162,1,10,0
20230806,162,5,50,1
20230806,162,24,1,0
20230806,162,37,1,0
20230806,162,39,3,1
20230806,162,41,1,0
20230806,163,5,1,0
20230806,163,8,2,0
20230806,163,37,2,0
20230806,163,39,22,0
20230806,164,4,14,0
20230806,164,36,1,0
20230806,164,37,18,0
20230806,164,39,3,0
20230806,165,37,5,0
20230806,165,39,25,1
20230806,165,41,1,0
20230806,166,5,21,1
20230806,166,24,1,0
20230806,167,5,22,0
20230806,167,37,11,0
20230806,167,39,18,0
20230806,168,5,4,0
20230806,168,39,23,0
20230806,169,1,1,0
20230806,169,5,5,1
20230806,169,37,1,0
20230806,169,39,37,1
20230806,170,5,29,1
20230806,170,24,3,0
20230806,170,31,2,0
20230806,170,37,7,0
20230806,170,39,1,0
20230806,171,2,8,0
20230806,171,5,4,0
20230806,171,16,4,0
20230806,171,24,2,0
20230806,171,39,3,0
20230806,172,5,10,2
20230806,172,24,2,0
20230806,172,31,1,0
20230806,173,5,19,0
20230806,173,9,3,0
20230806,173,16,3,0
20230806,173,20,1,0
20230806,173,24,1,0
20230806,173,34,1,0
20230806,174,5,10,0
20230806,174,9,1,0
20230806,174,24,3,0
20230806,174,37,5,0
20230806,174,39,6,0
20230806,175,1,4,0
20230806,175,5,31,0
20230806,176,5,94,3
20230806,176,24,6,0
20230806,176,37,1,0
20230806,176,39,138,4
20230806,177,1,1,0
20230806,177,23,18,0
20230806,177,24,1,0
20230806,177,36,3,0
20230806,178,5,17,2
20230806,178,8,1,0
20230806,178,37,2,0
20230806,178,39,3,0
20230806,179,5,16,0
20230806,179,24,1,0
20230806,179,39,26,3
20230806,180,5,26,0
20230806,180,30,4,0
20230806,180,39,3,0
20230806,181,1,5,0
20230806,181,5,8,0
20230806,181,17,3,0
20230806,181,37,7,0
20230806,181,39,5,0
20230806,182,3,2,0
20230806,182,5,83,4
20230806,182,15,4,0
20230806,182,17,4,0
20230806,182,21,2,0
20230806,182,24,15,0
20230806,182,34,1,0
20230806,182,37,20,2
20230806,182,38,2,0
20230806,182,39,3,0
20230806,183,3,2,0
20230806,183,13,1,0
20230806,183,37,5,0
20230806,183,39,9,0
20230806,183,41,10,0
20230806,184,5,24,0
20230806,184,24,1,0
20230806,184,39,1,0
20230806,185,5,4,1
20230806,185,8,1,0
20230806,185,24,3,1
20230806,185,37,10,1
20230806,186,5,9,0
20230806,186,17,4,1
20230806,186,24,3,0
20230806,186,37,5,2
20230806,187,2,12,0
20230806,187,16,5,0
20230806,188,1,1,0
20230806,188,3,1,0
20230806,188,5,35,0
20230806,188,24,3,1
20230806,188,34,1,0
20230806,188,36,4,0
20230806,188,37,8,2
20230806,188,39,25,0
20230806,188,41,4,0
20230806,189,3,40,0
20230806,189,17,4,0
20230806,189,19,1,0
20230806,190,1,4,0
20230806,190,5,20,0
20230806,190,19,1,0
20230806,190,24,2,0
20230806,190,37,4,0
20230806,190,39,13,0
20230806,190,41,2,0
20230806,191,5,22,2
20230806,191,24,6,0
20230806,191,37,4,0
20230806,192,1,1,0
20230806,192,3,1,0
20230806,192,5,43,1
20230806,192,14,1,1
20230806,192,17,1,0
20230806,192,24,5,0
20230806,192,31,1,0
20230806,192,37,1,0
20230806,192,39,3,0
20230806,193,5,25,0
20230806,193,39,5,0
20230806,194,1,1,0
20230806,194,5,11,0
20230806,194,24,1,0
20230806,194,37,1,0
20230806,194,39,13,2
20230806,195,5,4,0
20230806,195,39,22,1
20230806,195,41,1,0
20230806,196,5,31,0
20230806,196,8,19,0
20230806,196,39,5,0
20230806,197,5,11,0
20230806,197,24,2,0
20230806,197,36,4,0
20230806,197,37,9,0
20230806,197,39,11,0
20230806,198,5,5,0
20230806,198,24,1,0
20230806,198,37,1,0
20230806,198,39,5,0
20230806,199,5,47,0
20230806,199,24,5,0
20230806,199,39,29,0
20230806,200,8,7,1
20230806,200,17,1,0
20230806,200,21,7,0
20230806,200,24,4,0
20230806,200,37,2,0
20230806,200,38,1,0
20230806,200,41,4,0
20230806,201,5,1,0
20230806,201,37,14,0
20230806,201,39,2,1
20230806,202,5,68,0
20230806,202,8,2,0
20230806,202,9,1,0
20230806,202,39,60,0
20230806,203,5,62,2
20230806,203,8,1,0
20230806,203,24,1,0
20230806,203,39,1,0
20230806,204,5,42,0
20230806,204,17,1,0
20230806,204,36,1,0
20230806,204,37,13,0
20230806,205,5,31,4
20230806,205,8,1,0
20230806,205,14,1,0
20230806,205,39,13,1
20230806,206,23,37,0
20230806,206,37,1,0
20230806,207,5,5,0
20230806,207,39,14,0
20230806,208,5,31,0
20230806,208,32,3,0
20230806,208,34,1,0
20230806,208,39,7,0
20230806,209,1,1,0
20230806,209,5,26,0
20230806,209,41,1,0
20230806,210,5,14,0
20230806,210,39,23,0
20230806,211,5,3,0
20230806,211,10,1,0
20230806,211,17,1,0
20230806,211,21,10,0
20230806,211,24,3,0
20230806,211,35,1,0
20230806,211,37,2,0
20230806,211,39,16,0
20230806,212,5,7,0
20230806,212,6,64,0
20230806,212,21,2,0
20230806,212,39,23,0
20230806,213,5,27,1
20230806,213,7,7,0
20230806,213,21,2,0
20230806,213,39,8,0
20230806,214,1,19,2
20230806,214,5,717,11
20230806,214,8,2,0
20230806,214,13,2,0
20230806,214,34,1,0
20230806,215,5,1,0
20230806,215,31,3,0
20230806,215,37,10,0
20230806,215,39,2,0
20230806,215,41,1,0
20230806,216,3,1,0
20230806,216,4,92,0
20230806,216,17,1,0
20230806,217,5,46,1
20230806,217,39,5,0
20230806,218,5,15,1
20230806,218,39,1,0
20230806,219,1,1,0
20230806,219,5,4,0
20230806,219,39,5,0
20230806,220,3,47,0
20230806,220,5,1,0
20230806,220,39,2,0
20230806,221,1,1,0
20230806,221,5,34,2
20230806,221,17,2,0
20230806,221,19,1,0
20230806,221,37,20,0
20230806,222,5,42,0
20230806,222,13,1,0
20230806,222,21,4,0
20230806,222,34,1,0
20230806,222,39,47,1
20230806,223,5,27,0
20230806,223,17,2,0
20230806,223,25,2,0
20230806,223,39,10,0
20230806,224,5,2,0
20230806,224,8,1,0
20230806,224,39,42,0
20230807,1,5,161,5
20230807,1,8,1,0
20230807,1,36,1,0
20230807,1,37,4,0
20230807,2,5,36,2
20230807,2,39,7,0
20230807,3,5,8,0
20230807,3,39,9,0
20230807,4,1,1,0
20230807,4,5,48,0
20230807,5,5,52,3
20230807,5,14,1,0
20230807,5,24,8,0
20230807,5,39,7,0
20230807,6,5,17,1
20230807,6,17,1,0
20230807,6,37,6,0
20230807,7,1,44,0
20230807,7,8,1,0
20230807,7,21,1,0
20230807,7,24,4,0
20230807,7,35,1,0
20230807,7,36,1,0
20230807,7,37,22,0
20230807,7,41,1,0
20230807,8,1,17,1
20230807,8,37,9,0
20230807,8,41,1,0
20230807,9,1,8,0
20230807,9,8,1,0
20230807,9,24,3,0
20230807,9,35,1,0
20230807,9,37,12,0
20230807,10,5,12,1
20230807,10,37,11,0
20230807,11,3,1,0
20230807,11,5,24,0
20230807,11,8,1,0
20230807,11,24,3,0
20230807,11,37,2,0
20230807,12,5,40,4
20230807,12,15,1,0
20230807,12,21,1,0
20230807,12,24,3,0
20230807,12,31,1,0
20230807,12,37,4,0
20230807,12,39,4,0
